match_id,team,team_id,rival,rival_id,is_home,round,group_sign,goals_scored,goals_conceded,goal_difference,result,over_2_5,btts,clean_sheet,possession_pct,xG,total_shots,shots_on_target,big_chances,big_chances_scored,corners,fouls_committed,yellow_cards,red_cards,passes_attempted,passes_completed,tackles,interceptions,recoveries,clearances,gk_saves,goals_prevented,duels_won_pct,dribble_success_pct,touches_opp_box,attendance,venue_country,start_timestamp,start_datetime,kilometersCovered,numberOfSprints,freeKicks,hitWoodwork,shotsOffGoal,blockedScoringAttempt,totalShotsInsideBox,totalShotsOutsideBox,bigChanceMissed,fouledFinalThird,offsides,throwIns,finalThirdEntries,finalThirdPhaseStatistic,accurateLongBalls,accurateCross,dispossessed,groundDuelsPercentage,aerialDuelsPercentage,wonTacklePercent,errorsLeadToShot,diveSaves,highClaims,punches,goalKicks,accurateThroughBall,errorsLeadToGoal,penaltySaves,group_name,home_team_name,away_team_name,home_score,away_score,home_team_id,away_team_id,is_group_stage,is_knockout
15186769,France,4481,Iraq,4767,True,2,I,3,0,3,W,True,False,True,56,2.67,19,5,5.0,2.0,4,8,0.0,,603,540,14,5,53,9,0,0.0,51,12,41,68324.0,USA,1782162000,2026-06-22T21:00:00,96.08,84.0,4,1,10,4,12,7,3.0,0.0,1.0,17,87,197,17,2,8,30,10,9,0.0,,,0.0,4,3.0,0.0,,Group I,France,Iraq,3,0,4481,4767,True,False
15186769,Iraq,4767,France,4481,False,2,I,0,3,-3,L,True,False,False,44,0.63,4,0,1.0,0.0,2,4,1.0,,481,413,16,10,44,28,2,-0.7237,49,6,7,68324.0,USA,1782162000,2026-06-22T21:00:00,100.08,80.0,8,0,3,1,3,1,1.0,1.0,0.0,15,32,34,21,4,9,30,8,8,1.0,,,2.0,14,0.0,1.0,,Group I,France,Iraq,3,0,4481,4767,True,False
15186770,Norway,4475,Senegal,4739,True,2,I,3,2,1,W,True,True,False,42,2.2,13,7,5.0,2.0,5,13,,,353,282,10,8,44,26,2,-0.6466,40,5,24,80663.0,USA,1782172800,2026-06-23T00:00:00,105.93,135.0,5,1,3,3,11,2,3.0,0.0,0.0,16,45,60,25,3,12,18,20,9,0.0,,0.0,,10,2.0,0.0,,Group I,Norway,Senegal,3,2,4475,4739,True,False
15186770,Senegal,4739,Norway,4475,False,2,I,2,3,-1,L,True,True,False,58,1.72,16,4,3.0,2.0,4,5,,,489,430,16,10,42,18,3,-1.049,60,11,26,80663.0,USA,1782172800,2026-06-23T00:00:00,94.66,127.0,13,0,7,5,10,6,1.0,1.0,4.0,20,64,134,37,8,4,40,17,7,2.0,,1.0,,4,1.0,2.0,,Group I,Norway,Senegal,3,2,4475,4739,True,False
15186740,Jordan,4771,Algeria,4691,True,2,J,1,2,-1,L,True,True,False,28,0.63,8,4,1.0,0.0,1,11,1.0,,251,181,30,3,56,36,6,0.0972,48,7,13,68371.0,USA,1782183600,2026-06-23T03:00:00,105.01,86.0,6,0,4,0,4,4,1.0,2.0,1.0,28,37,35,23,2,9,42,18,17,1.0,1.0,0.0,3.0,7,1.0,0.0,,Group J,Jordan,Algeria,1,2,4771,4691,True,False
15186740,Algeria,4691,Jordan,4771,False,2,J,2,1,1,W,True,True,False,72,1.89,17,8,3.0,1.0,10,6,1.0,,641,561,25,11,58,15,3,-0.3806,52,14,30,68371.0,USA,1782183600,2026-06-23T03:00:00,103.18,82.0,11,0,4,5,11,6,2.0,4.0,0.0,23,88,136,19,5,11,49,16,18,0.0,0.0,1.0,0.0,6,2.0,1.0,,Group J,Jordan,Algeria,1,2,4771,4691,True,False
15186858,Portugal,4704,Uzbekistan,4723,True,2,K,5,0,5,W,True,False,True,66,2.61,17,9,7.0,2.0,3,14,1.0,,624,561,14,6,50,16,2,0.092,55,14,36,68777.0,USA,1782234000,2026-06-23T17:00:00,101.7,135.0,15,0,5,3,12,5,5.0,8.0,2.0,20,78,137,22,5,6,43,11,10,0.0,0.0,2.0,1.0,5,5.0,,,Group K,Portugal,Uzbekistan,5,0,4704,4723,True,False
15186858,Uzbekistan,4723,Portugal,4704,False,2,K,0,5,-5,L,True,False,False,34,0.24,7,2,0.0,0.0,2,15,1.0,,327,262,18,14,46,30,4,-1.5059,45,8,6,68777.0,USA,1782234000,2026-06-23T17:00:00,103.33,128.0,14,0,2,3,4,3,0.0,2.0,2.0,16,31,52,9,0,7,39,6,13,3.0,2.0,0.0,0.0,6,0.0,,,Group K,Portugal,Uzbekistan,5,0,4704,4723,True,False
15186672,England,4713,Ghana,4764,True,2,L,0,0,0,D,False,False,True,79,1.36,19,3,2.0,,9,14,1.0,,633,586,14,1,33,6,0,0.0,56,7,33,63983.0,USA,1782244800,2026-06-23T20:00:00,97.21,98.0,24,1,10,6,14,5,2.0,6.0,2.0,22,88,173,14,7,12,43,18,7,0.0,,,0.0,1,0.0,,,Group L,England,Ghana,0,0,4713,4764,True,False
15186672,Ghana,4764,England,4713,False,2,L,0,0,0,D,False,False,True,21,0.17,2,1,1.0,,2,24,1.0,,172,127,22,8,28,39,3,0.3704,44,4,10,63983.0,USA,1782244800,2026-06-23T20:00:00,97.26,83.0,14,0,0,1,2,0,1.0,0.0,2.0,9,40,22,24,0,8,39,8,17,2.0,,,1.0,12,1.0,,,Group L,England,Ghana,0,0,4713,4764,True,False
15186520,Panama,5164,Croatia,4715,True,2,L,0,1,-1,L,False,False,False,42,0.55,8,1,1.0,0.0,7,19,1.0,,352,277,10,5,49,29,1,0.2143,48,11,19,43036.0,Canada,1782255600,2026-06-23T23:00:00,97.65,105.0,12,0,5,2,6,2,1.0,2.0,1.0,14,55,67,25,6,11,32,26,5,0.0,1.0,,,6,0.0,,,Group L,Panama,Croatia,0,1,5164,4715,True,False
15186520,Croatia,4715,Panama,5164,False,2,L,1,0,1,W,False,False,True,58,1.65,6,2,3.0,1.0,2,12,1.0,,512,432,19,5,48,38,1,0.0383,52,11,15,43036.0,Canada,1782255600,2026-06-23T23:00:00,96.33,119.0,19,0,3,1,4,2,2.0,3.0,2.0,14,59,78,19,5,10,48,15,7,1.0,1.0,,,8,1.0,,,Group L,Panama,Croatia,0,1,5164,4715,True,False
15186713,Colombia,4820,DR Congo,4823,True,2,K,1,0,1,W,False,False,True,64,0.98,20,9,2.0,,5,12,2.0,,541,473,10,10,43,18,1,0.0768,57,3,24,45358.0,Mexico,1782266400,2026-06-24T02:00:00,93.81,90.0,16,1,5,6,11,9,2.0,1.0,7.0,13,63,116,40,3,8,28,19,6,0.0,1.0,,0.0,11,,,,Group K,Colombia,DR Congo,1,0,4820,4823,True,False
15186713,DR Congo,4823,Colombia,4820,False,2,K,0,1,-1,L,False,False,False,36,0.37,7,1,0.0,,4,16,1.0,,299,226,15,7,37,19,8,0.387,43,1,10,45358.0,Mexico,1782266400,2026-06-24T02:00:00,96.59,95.0,12,0,4,2,3,4,0.0,0.0,0.0,20,37,33,14,4,8,26,9,10,1.0,3.0,,1.0,11,,,,Group K,Colombia,DR Congo,1,0,4820,4823,True,False
15186829,Bosnia & Herzegovina,4479,Qatar,4792,True,3,B,3,1,2,W,True,True,False,54,0.68,14,5,1.0,0.0,5,9,1.0,,515,452,10,4,40,22,2,0.1389,60,8,20,66925.0,USA,1782327600,2026-06-24T19:00:00,98.3,105.0,14,1,4,5,4,10,1.0,4.0,1.0,12,45,69,30,3,8,32,10,9,,0.0,,,8,2.0,,,Group B,Bosnia & Herzegovina,Qatar,3,1,4479,4792,True,False
15186829,Qatar,4792,Bosnia & Herzegovina,4479,False,3,B,1,3,-2,L,True,True,False,46,0.77,9,3,3.0,1.0,5,14,1.0,,434,371,13,4,34,24,3,-2.0402,40,3,16,66925.0,USA,1782327600,2026-06-24T19:00:00,98.55,74.0,9,1,6,0,5,4,2.0,1.0,3.0,18,47,75,16,5,6,24,4,5,,2.0,,,9,0.0,,,Group B,Bosnia & Herzegovina,Qatar,3,1,4479,4792,True,False
15186821,Switzerland,4699,Canada,4752,True,3,B,2,1,1,W,True,True,False,55,1.11,6,4,3.0,1.0,2,19,1.0,,443,369,16,4,35,44,6,1.7643,51,6,14,52497.0,Canada,1782327600,2026-06-24T19:00:00,96.14,83.0,13,0,1,1,5,1,2.0,2.0,1.0,25,48,38,17,1,7,35,16,7,,2.0,1.0,2.0,13,1.0,0.0,,Group B,Switzerland,Canada,2,1,4699,4752,True,False
15186821,Canada,4752,Switzerland,4699,False,3,B,1,2,-1,L,True,True,False,45,1.66,13,7,3.0,1.0,7,13,2.0,,339,271,9,13,40,19,2,-0.826,49,8,23,52497.0,Canada,1782327600,2026-06-24T19:00:00,72.95,71.0,19,0,3,3,12,1,2.0,3.0,3.0,27,60,71,20,6,11,36,13,5,,0.0,0.0,0.0,5,1.0,2.0,,Group B,Switzerland,Canada,2,1,4699,4752,True,False
15186864,Morocco,4778,Haiti,7229,True,3,C,4,2,2,W,True,True,False,69,3.76,22,11,5.0,3.0,9,10,0.0,,541,477,20,8,41,14,1,-1.5103,54,16,45,68239.0,USA,1782338400,2026-06-24T22:00:00,103.34,141.0,18,0,6,5,15,7,2.0,3.0,5.0,25,43,120,17,7,12,54,12,8,0.0,1.0,0.0,,3,,0.0,,Group C,Morocco,Haiti,4,2,4778,7229,True,False
15186864,Haiti,7229,Morocco,4778,False,3,C,2,4,-2,L,True,True,False,31,1.22,9,2,1.0,0.0,1,18,3.0,,247,198,25,16,35,26,8,-0.177,46,11,9,68239.0,USA,1782338400,2026-06-24T22:00:00,101.27,128.0,10,0,4,3,4,5,1.0,3.0,0.0,15,24,20,21,2,11,46,10,12,1.0,1.0,1.0,,8,,1.0,,Group C,Morocco,Haiti,4,2,4778,7229,True,False
15186861,Scotland,4695,Brazil,4748,True,3,C,0,3,-3,L,True,False,False,46,1.04,14,5,2.0,0.0,7,10,1.0,,499,448,11,2,33,13,5,1.8003,36,2,27,64478.0,USA,1782338400,2026-06-24T22:00:00,103.26,83.0,11,0,6,3,10,4,2.0,2.0,0.0,16,58,70,17,10,7,23,5,7,0.0,2.0,1.0,0.0,11,0.0,2.0,,Group C,Scotland,Brazil,0,3,4695,4748,True,False
15186861,Brazil,4748,Scotland,4695,False,3,C,3,0,3,W,True,False,True,54,4.33,21,9,6.0,3.0,6,11,2.0,,606,564,14,13,47,24,5,1.2294,64,11,35,64478.0,USA,1782338400,2026-06-24T22:00:00,100.47,100.0,10,0,7,5,14,7,3.0,1.0,1.0,10,68,110,12,2,6,35,14,6,2.0,1.0,0.0,2.0,4,3.0,0.0,,Group C,Scotland,Brazil,0,3,4695,4748,True,False
15186744,South Africa,4736,South Korea,4735,True,3,A,1,0,1,W,False,False,True,32,1.16,13,4,1.0,,4,7,1.0,,340,277,11,15,48,40,2,1.4241,48,6,13,51243.0,Mexico,1782349200,2026-06-25T01:00:00,91.9,92.0,9,0,5,4,5,8,1.0,2.0,3.0,8,39,37,19,1,5,26,16,7,0.0,,0.0,1.0,12,1.0,,,Group A,South Africa,South Korea,1,0,4736,4735,True,False
15186744,South Korea,4735,South Africa,4736,False,3,A,0,1,-1,L,False,False,False,68,0.9,8,3,1.0,,6,9,1.0,,719,641,12,4,42,16,3,-0.5013,52,6,18,51243.0,Mexico,1782349200,2026-06-25T01:00:00,100.26,95.0,7,0,4,1,5,3,1.0,1.0,0.0,24,81,160,29,7,5,25,20,9,1.0,,1.0,0.0,5,2.0,,,Group A,South Africa,South Korea,1,0,4736,4735,True,False
15186732,Czechia,4714,Mexico,4781,True,3,A,0,3,-3,L,True,False,False,52,0.53,13,1,0.0,0.0,5,9,0.0,,398,333,12,5,40,20,2,-0.6463,55,5,14,80824.0,Mexico,1782349200,2026-06-25T01:00:00,98.57,66.0,13,0,8,4,6,7,0.0,2.0,1.0,20,43,45,20,5,5,29,13,7,0.0,,,,11,,1.0,,Group A,Czechia,Mexico,0,3,4714,4781,True,False
15186732,Mexico,4781,Czechia,4714,False,3,A,3,0,3,W,True,False,True,48,1.74,11,5,5.0,3.0,1,13,1.0,,386,330,12,7,38,30,1,0.1329,45,4,15,80824.0,Mexico,1782349200,2026-06-25T01:00:00,99.66,64.0,9,0,4,2,9,2,2.0,2.0,0.0,20,47,84,34,1,10,25,9,8,1.0,,,,11,,0.0,,Group A,Czechia,Mexico,0,3,4714,4781,True,False
15186908,Curaçao,55827,Côte d'Ivoire,4768,True,3,E,0,2,-2,L,False,False,False,37,0.5,11,2,0.0,0.0,4,11,2.0,,355,295,17,15,44,17,1,-0.1443,52,12,18,68324.0,USA,1782417600,2026-06-25T20:00:00,96.8,126.0,6,0,7,2,5,6,0.0,1.0,2.0,19,33,49,14,5,11,35,10,11,0.0,,,0.0,5,0.0,1.0,,Group E,Curaçao,Côte d'Ivoire,0,2,55827,4768,True,False
15186908,Côte d'Ivoire,4768,Curaçao,55827,False,3,E,2,0,2,W,False,False,True,63,1.31,7,3,3.0,2.0,6,6,1.0,,624,558,16,12,46,19,2,0.0618,48,8,22,68324.0,USA,1782417600,2026-06-25T20:00:00,97.63,127.0,11,0,3,1,5,2,1.0,1.0,1.0,20,41,105,20,3,9,35,7,9,2.0,,,1.0,6,1.0,0.0,,Group E,Curaçao,Côte d'Ivoire,0,2,55827,4768,True,False
15186907,Ecuador,4757,Germany,4711,True,3,E,2,1,1,W,True,True,False,39,1.27,7,3,2.0,1.0,3,15,3.0,,378,312,26,12,50,30,2,-0.055,51,9,18,80663.0,USA,1782417600,2026-06-25T20:00:00,95.26,100.0,10,0,2,2,5,2,1.0,3.0,,18,66,80,24,3,10,45,9,16,0.0,0.0,1.0,0.0,5,,0.0,,Group E,Ecuador,Germany,2,1,4757,4711,True,False
15186907,Germany,4711,Ecuador,4757,False,3,E,1,2,-1,L,True,True,False,61,0.65,11,3,2.0,1.0,2,10,1.0,,592,517,20,4,50,15,1,-0.3738,49,7,20,80663.0,USA,1782417600,2026-06-25T20:00:00,98.15,106.0,15,0,3,5,6,5,1.0,4.0,,21,77,111,17,5,11,41,11,13,2.0,1.0,0.0,1.0,2,,1.0,,Group E,Ecuador,Germany,2,1,4757,4711,True,False
15186972,Japan,4770,Sweden,4688,True,3,F,1,1,0,D,False,True,False,52,1.21,8,3,2.0,1.0,2,20,1.0,,445,378,13,4,42,40,4,0.1638,52,6,11,70137.0,USA,1782428400,2026-06-25T23:00:00,93.89,71.0,11,0,3,2,4,4,1.0,1.0,3.0,14,51,68,18,4,3,30,17,7,1.0,2.0,1.0,4.0,6,1.0,,,Group F,Japan,Sweden,1,1,4770,4688,True,False
15186972,Sweden,4688,Japan,4770,False,3,F,1,1,0,D,False,True,False,48,0.64,11,5,1.0,0.0,8,11,2.0,,395,312,7,5,39,21,2,0.2728,48,4,13,70137.0,USA,1782428400,2026-06-25T23:00:00,98.14,81.0,20,1,3,3,6,5,1.0,4.0,2.0,18,51,73,18,4,7,29,15,3,0.0,1.0,1.0,1.0,4,0.0,,,Group F,Japan,Sweden,1,1,4770,4688,True,False
15186973,Tunisia,4729,Netherlands,4705,True,3,F,1,3,-2,L,True,True,False,29,0.62,10,4,2.0,1.0,4,11,,,258,199,17,8,45,35,4,-0.785,51,2,11,70137.0,USA,1782428400,2026-06-25T23:00:00,101.93,127.0,10,0,5,1,4,6,1.0,0.0,2.0,12,37,41,20,4,1,29,9,9,2.0,,,2.0,10,,1.0,,Group F,Tunisia,Netherlands,1,3,4729,4705,True,False
15186973,Netherlands,4705,Tunisia,4729,False,3,F,3,1,2,W,True,True,False,71,1.85,20,7,2.0,1.0,6,10,,,647,602,8,10,44,17,3,-0.0571,49,5,44,70137.0,USA,1782428400,2026-06-25T23:00:00,98.56,130.0,11,1,8,5,16,4,1.0,3.0,1.0,14,111,192,15,6,7,24,13,5,1.0,,,0.0,6,,0.0,,Group F,Tunisia,Netherlands,1,3,4729,4705,True,False
15186891,Paraguay,4789,Australia,4741,True,3,D,0,0,0,D,False,False,True,44,0.24,7,2,,,1,9,1.0,,426,330,24,8,43,24,5,0.6023,46,5,7,68827.0,USA,1782439200,2026-06-26T02:00:00,100.11,89.0,6,0,4,1,3,4,,0.0,,26,57,52,14,0,9,35,20,17,0.0,1.0,0.0,,9,,,,Group D,Paraguay,Australia,0,0,4789,4741,True,False
15186891,Australia,4741,Paraguay,4789,False,3,D,0,0,0,D,False,False,True,56,0.55,12,5,,,3,6,1.0,,537,438,20,7,43,10,2,0.2973,54,11,14,68827.0,USA,1782439200,2026-06-26T02:00:00,104.52,91.0,9,0,4,3,7,5,,1.0,,28,56,74,17,4,11,39,25,12,1.0,0.0,1.0,,9,,,,Group D,Paraguay,Australia,0,0,4789,4741,True,False
15186887,Türkiye,4700,USA,4724,True,3,D,3,2,1,W,True,True,False,47,3.05,9,3,5.0,3.0,2,13,0.0,,434,335,32,9,42,24,5,0.3631,58,9,22,70492.0,USA,1782439200,2026-06-26T02:00:00,102.51,104.0,13,0,4,2,8,1,2.0,1.0,2.0,28,43,80,23,0,10,52,12,20,,1.0,0.0,1.0,6,0.0,,,Group D,Türkiye,USA,3,2,4700,4724,True,False
15186887,USA,4724,Türkiye,4700,False,3,D,2,3,-1,L,True,True,False,53,2.13,18,7,4.0,1.0,9,13,1.0,,471,398,14,9,42,27,1,-0.6798,42,7,36,70492.0,USA,1782439200,2026-06-26T02:00:00,112.92,112.0,13,1,6,5,15,3,3.0,0.0,5.0,31,57,84,16,5,22,34,12,9,,0.0,2.0,0.0,4,1.0,,,Group D,Türkiye,USA,3,2,4700,4724,True,False
15186771,Senegal,4739,Iraq,4767,True,3,I,5,0,5,W,True,False,True,69,3.01,28,12,5.0,2.0,12,10,2.0,0.0,590,517,12,2,53,10,1,0.0712,50,8,51,43036.0,Canada,1782500400,2026-06-26T19:00:00,83.24,108.0,11,1,11,5,17,11,3.0,2.0,1.0,26,95,197,23,7,4,30,19,9,,0.0,3.0,0.0,4,,0.0,,Group I,Senegal,Iraq,5,0,4739,4767,True,False
15186771,Iraq,4767,Senegal,4739,False,3,I,0,5,-5,L,True,False,False,31,0.14,6,1,0.0,0.0,3,11,2.0,1.0,266,184,20,7,38,34,7,-0.0739,50,8,5,43036.0,Canada,1782500400,2026-06-26T19:00:00,93.29,98.0,10,0,1,4,1,5,0.0,2.0,0.0,16,32,27,13,0,7,37,12,13,,3.0,1.0,1.0,20,,2.0,,Group I,Senegal,Iraq,5,0,4739,4767,True,False
15186537,Norway,4475,France,4481,True,3,I,1,4,-3,L,True,True,False,43,1.7,10,4,4.0,1.0,4,9,1.0,,421,343,17,13,40,16,5,-1.0009,48,7,26,64146.0,USA,1782500400,2026-06-26T19:00:00,104.28,121.0,10,0,3,3,6,4,3.0,3.0,1.0,23,40,77,18,3,11,35,7,11,3.0,1.0,,,8,0.0,,0.0,Group I,Norway,France,1,4,4475,4481,True,False
15186537,France,4481,Norway,4475,False,3,I,4,1,3,W,True,True,False,57,1.5,18,9,3.0,1.0,5,11,1.0,,555,480,17,11,54,19,3,0.4103,52,7,31,64146.0,USA,1782500400,2026-06-26T19:00:00,99.46,110.0,9,1,6,3,10,8,2.0,1.0,2.0,12,57,136,28,3,8,31,14,12,3.0,1.0,,,5,3.0,,1.0,Group I,Norway,France,1,4,4475,4481,True,False
15186803,Cabo Verde,4753,Saudi Arabia,4834,True,3,H,0,0,0,D,False,False,True,51,1.39,15,2,1.0,,4,10,1.0,,451,381,15,13,52,29,3,0.3265,51,10,19,68278.0,USA,1782518400,2026-06-27T00:00:00,103.22,114.0,16,0,8,5,9,6,1.0,1.0,2.0,21,56,86,29,2,16,40,18,12,0.0,0.0,,,5,1.0,,,Group H,Cabo Verde,Saudi Arabia,0,0,4753,4834,True,False
15186803,Saudi Arabia,4834,Cabo Verde,4753,False,3,H,0,0,0,D,False,False,True,49,0.39,7,3,1.0,,2,16,3.0,,444,359,29,11,43,25,2,0.5086,49,6,20,68278.0,USA,1782518400,2026-06-27T00:00:00,103.81,130.0,10,0,1,3,5,2,1.0,3.0,0.0,27,63,71,21,3,9,45,11,15,1.0,1.0,,,12,0.0,,,Group H,Cabo Verde,Saudi Arabia,0,0,4753,4834,True,False
15186841,Uruguay,4725,Spain,4698,True,3,H,0,1,-1,L,False,False,False,33,0.2,5,1,1.0,,1,14,3.0,1.0,301,228,25,14,51,14,0,-0.7976,48,7,12,45065.0,Mexico,1782518400,2026-06-27T00:00:00,103.93,123.0,14,0,3,1,2,3,1.0,4.0,5.0,16,42,69,15,1,9,46,5,15,,0.0,1.0,,5,,1.0,,Group H,Uruguay,Spain,0,1,4725,4698,True,False
15186841,Spain,4698,Uruguay,4725,False,3,H,1,0,1,W,False,False,True,67,0.86,6,1,1.0,,6,14,1.0,0.0,622,553,17,9,51,23,2,0.1019,52,9,19,45065.0,Mexico,1782518400,2026-06-27T00:00:00,101.19,78.0,14,1,4,1,5,1,1.0,0.0,2.0,10,47,78,18,3,13,39,16,10,,1.0,0.0,,6,,0.0,,Group H,Uruguay,Spain,0,1,4725,4698,True,False
15186822,New Zealand,4784,Belgium,4717,True,3,G,1,5,-4,L,True,True,False,46,0.24,6,2,0.0,0.0,5,10,2.0,,436,369,10,6,38,35,5,-1.8593,45,8,6,52497.0,Canada,1782529200,2026-06-27T03:00:00,105.72,95.0,7,0,3,1,3,3,0.0,0.0,1.0,17,37,58,16,2,9,24,7,6,1.0,2.0,0.0,1.0,10,0.0,2.0,,Group G,New Zealand,Belgium,1,5,4784,4717,True,False
15186822,Belgium,4717,New Zealand,4784,False,3,G,5,1,4,W,True,True,False,54,3.64,35,10,4.0,2.0,8,7,0.0,,525,462,13,10,48,27,1,-0.7684,55,7,79,52497.0,Canada,1782529200,2026-06-27T03:00:00,86.36,98.0,10,1,13,12,23,12,2.0,2.0,1.0,15,49,153,28,6,6,30,8,8,1.0,1.0,2.0,2.0,3,1.0,0.0,,Group G,New Zealand,Belgium,1,5,4784,4717,True,False
15186828,Egypt,4758,Iran,4766,True,3,G,1,1,0,D,False,True,False,61,0.84,15,3,0.0,0.0,8,11,3.0,,589,513,17,7,39,38,2,0.2317,47,10,28,66925.0,USA,1782529200,2026-06-27T03:00:00,100.86,79.0,16,0,6,6,8,7,0.0,2.0,0.0,14,61,91,18,4,10,40,23,10,1.0,1.0,0.0,3.0,9,0.0,,1.0,Group G,Egypt,Iran,1,1,4758,4766,True,False
15186828,Iran,4766,Egypt,4758,False,3,G,1,1,0,D,False,True,False,39,1.97,13,4,5.0,1.0,2,16,4.0,,367,281,22,8,36,32,2,-0.5315,53,8,26,66925.0,USA,1782529200,2026-06-27T03:00:00,102.05,69.0,10,1,6,3,10,3,4.0,1.0,3.0,15,57,51,29,1,10,40,31,17,1.0,0.0,1.0,1.0,10,1.0,,0.0,Group G,Egypt,Iran,1,1,4758,4766,True,False
15186853,Haiti,7229,Scotland,4695,True,1,C,0,1,-1,L,False,False,False,54,1.05,15,2,1.0,,4,23,1.0,,431,368,12,6,42,20,1,0.1834,47,6,22,64146.0,USA,1781398800,2026-06-14T01:00:00,106.67,89.0,21,0,9,4,8,7,1.0,6.0,3.0,14,65,83,27,5,4,38,14,7,0.0,,0.0,,7,,,,Group C,Haiti,Scotland,0,1,7229,4695,True,False
15186853,Scotland,4695,Haiti,7229,False,1,C,1,0,1,W,False,False,True,46,1.05,9,2,2.0,,3,21,3.0,,374,307,12,6,27,17,2,0.223,53,5,21,64146.0,USA,1781398800,2026-06-14T01:00:00,108.18,117.0,23,1,5,2,8,1,2.0,2.0,1.0,23,56,48,30,5,4,38,21,5,3.0,,1.0,,13,,,,Group C,Haiti,Scotland,0,1,7229,4695,True,False
15186874,Australia,4741,Türkiye,4700,True,1,D,2,0,2,W,False,False,True,28,1.18,9,4,1.0,1.0,5,12,0.0,,271,201,15,7,35,55,8,1.4558,48,8,18,52497.0,Canada,1781409600,2026-06-14T04:00:00,102.39,88.0,4,0,4,1,6,3,0.0,0.0,1.0,14,43,43,16,4,9,27,15,5,,3.0,1.0,1.0,17,1.0,,,Group D,Australia,Türkiye,2,0,4741,4700,True,False
15186874,Türkiye,4700,Australia,4741,False,1,D,0,2,-2,L,False,False,False,72,1.36,30,8,2.0,0.0,8,4,1.0,,704,635,12,4,36,29,2,-0.9215,52,5,51,52497.0,Canada,1781409600,2026-06-14T04:00:00,99.94,85.0,12,1,10,12,14,16,2.0,2.0,3.0,24,85,285,19,2,6,29,17,8,,0.0,1.0,0.0,6,1.0,,,Group D,Australia,Türkiye,2,0,4741,4700,True,False
15186899,Germany,4711,Curaçao,55827,True,1,E,7,1,6,W,True,True,False,65,4.22,26,12,6.0,4.0,8,18,,,637,554,19,12,52,8,1,-0.4989,48,9,63,68021.0,USA,1781456400,2026-06-14T17:00:00,100.56,110.0,10,1,6,8,21,5,2.0,5.0,0.0,17,79,182,12,5,7,38,9,13,1.0,0.0,0.0,0.0,7,6.0,0.0,,Group E,Germany,Curaçao,7,1,4711,55827,True,False
15186899,Curaçao,55827,Germany,4711,False,1,E,1,7,-6,L,True,True,False,35,0.41,8,2,0.0,0.0,1,11,,,343,282,16,16,48,25,4,-1.7627,52,12,10,68021.0,USA,1781456400,2026-06-14T17:00:00,92.43,102.0,18,0,6,0,4,4,0.0,2.0,1.0,9,37,46,17,2,10,45,5,8,2.0,1.0,1.0,2.0,11,0.0,1.0,,Group E,Germany,Curaçao,7,1,4711,55827,True,False
15186945,Netherlands,4705,Japan,4770,True,1,F,2,2,0,D,True,True,False,60,0.78,10,6,,,5,7,3.0,,524,463,11,7,26,23,1,-0.6757,62,8,33,69285.0,USA,1781467200,2026-06-14T20:00:00,93.95,61.0,7,0,3,1,10,0,,2.0,1.0,21,79,133,16,8,4,25,21,5,,0.0,,,9,0.0,,,Group F,Netherlands,Japan,2,2,4705,4770,True,False
15186945,Japan,4770,Netherlands,4705,False,1,F,2,2,0,D,True,True,False,40,0.59,10,3,,,4,7,0.0,,341,286,11,4,26,32,4,0.1613,38,3,19,69285.0,USA,1781467200,2026-06-14T20:00:00,98.57,83.0,7,0,6,1,6,4,,2.0,0.0,19,49,80,13,6,5,21,7,10,,2.0,,,7,1.0,,,Group F,Netherlands,Japan,2,2,4705,4770,True,False
15186904,Côte d'Ivoire,4768,Ecuador,4757,True,1,E,1,0,1,W,False,False,True,48,1.52,15,4,2.0,,3,10,3.0,,470,397,14,11,54,29,1,0.032,57,14,39,68274.0,USA,1781478000,2026-06-14T23:00:00,98.77,103.0,13,1,8,3,8,7,2.0,1.0,,14,34,91,18,2,14,41,17,9,1.0,,1.0,1.0,10,0.0,,,Group E,Côte d'Ivoire,Ecuador,1,0,4768,4757,True,False
15186904,Ecuador,4757,Côte d'Ivoire,4768,False,1,E,0,1,-1,L,False,False,False,52,1.01,12,1,1.0,,5,13,1.0,,492,419,21,13,51,18,3,0.2166,43,3,16,68274.0,USA,1781478000,2026-06-14T23:00:00,95.93,99.0,10,3,8,3,5,7,1.0,2.0,,14,56,72,11,4,7,33,11,15,2.0,,0.0,0.0,11,2.0,,,Group E,Côte d'Ivoire,Ecuador,1,0,4768,4757,True,False
15186951,Sweden,4688,Tunisia,4729,True,1,F,5,1,4,W,True,True,False,49,1.33,13,7,4.0,2.0,4,10,0.0,,356,278,14,6,41,23,1,-0.6527,45,5,22,50987.0,Mexico,1781488800,2026-06-15T02:00:00,84.65,85.0,8,0,3,3,9,4,2.0,1.0,3.0,18,47,69,22,3,14,26,15,9,0.0,0.0,1.0,,6,,0.0,,Group F,Sweden,Tunisia,5,1,4688,4729,True,False
